Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast,Year,Month,Month_Name,Quarter,Day_Name,Revenue,Total_Cost,Profit,Profit_Margin,Inventory_Value,Forecast_Error,Absolute_Forecast_Error,Inventory_Status,Days_of_Inventory,Inventory_Risk
2024-12-26,SKU_32,WH_5,SUP_1,West,28,488,9,366,0,19.44,23.59,0,0,32.06,2024,12,December,4,Thursday,660.52,544.32,116.19999999999993,17.592200084781677,9486.720000000001,-4.060000000000002,4.060000000000002,Healthy,15.221459762944479,Medium Risk
2024-12-27,SKU_32,WH_5,SUP_1,North,20,468,9,366,0,19.44,23.59,0,0,11.24,2024,12,December,4,Friday,471.8,388.8,83.0,17.592200084781688,9097.92,8.76,8.76,Healthy,41.637010676156585,Low Risk
2024-12-28,SKU_32,WH_5,SUP_1,East,29,439,9,366,0,19.44,23.59,0,0,29.53,2024,12,December,4,Saturday,684.11,563.76,120.35000000000002,17.59220008478169,8534.16,-0.5300000000000011,0.5300000000000011,Healthy,14.86623772434812,Medium Risk
2024-12-29,SKU_32,WH_5,SUP_1,South,24,415,9,366,0,19.44,23.59,0,0,22.52,2024,12,December,4,Sunday,566.16,466.56000000000006,99.59999999999991,17.592200084781673,8067.6,1.4800000000000004,1.4800000000000004,Healthy,18.428063943161636,Low Risk
2024-12-30,SKU_32,WH_5,SUP_1,East,13,402,9,366,0,19.44,23.59,0,0,8.88,2024,12,December,4,Monday,306.67,252.72000000000003,53.94999999999999,17.59220008478168,7814.88,4.119999999999999,4.119999999999999,Healthy,45.27027027027027,Low Risk
2024-01-01,SKU_33,WH_1,SUP_9,North,22,832,9,321,0,6.19,7.48,0,0,29.74,2024,1,January,1,Monday,164.56,136.18,28.379999999999995,17.24598930481283,5150.08,-7.739999999999998,7.739999999999998,Healthy,27.97579018157364,Low Risk
2024-01-02,SKU_33,WH_1,SUP_9,South,18,814,9,321,0,6.19,7.48,0,0,17.52,2024,1,January,1,Tuesday,134.64000000000001,111.42,23.220000000000013,17.24598930481284,5038.660000000001,0.4800000000000004,0.4800000000000004,Healthy,46.461187214611876,Low Risk
2024-01-03,SKU_33,WH_1,SUP_9,West,23,791,9,321,0,6.19,7.48,0,0,19.93,2024,1,January,1,Wednesday,172.04000000000002,142.37,29.670000000000016,17.24598930481284,4896.29,3.0700000000000003,3.0700000000000003,Healthy,39.68891118916207,Low Risk
2024-01-04,SKU_33,WH_1,SUP_9,West,10,781,9,321,0,6.19,7.48,0,0,11.86,2024,1,January,1,Thursday,74.80000000000001,61.900000000000006,12.900000000000006,17.245989304812838,4834.39,-1.8599999999999994,1.8599999999999994,Healthy,65.85160202360878,Low Risk
2024-01-05,SKU_33,WH_1,SUP_9,West,19,762,9,321,0,6.19,7.48,0,0,23.35,2024,1,January,1,Friday,142.12,117.61000000000001,24.50999999999999,17.245989304812827,4716.780000000001,-4.350000000000001,4.350000000000001,Healthy,32.6338329764454,Low Risk
2024-01-06,SKU_33,WH_1,SUP_9,East,17,745,9,321,0,6.19,7.48,0,0,18.24,2024,1,January,1,Saturday,127.16000000000001,105.23,21.930000000000007,17.245989304812838,4611.55,-1.2399999999999984,1.2399999999999984,Healthy,40.84429824561404,Low Risk
2024-01-07,SKU_33,WH_1,SUP_9,West,25,720,9,321,0,6.19,7.48,0,0,26.88,2024,1,January,1,Sunday,187.0,154.75,32.25,17.245989304812834,4456.8,-1.879999999999999,1.879999999999999,Healthy,26.78571428571429,Low Risk
2024-01-08,SKU_33,WH_1,SUP_9,South,23,697,9,321,0,6.19,7.48,0,0,26.12,2024,1,January,1,Monday,172.04000000000002,142.37,29.670000000000016,17.24598930481284,4314.43,-3.120000000000001,3.120000000000001,Healthy,26.684532924961715,Low Risk
2024-01-09,SKU_33,WH_1,SUP_9,North,13,684,9,321,0,6.19,7.48,0,0,17.51,2024,1,January,1,Tuesday,97.24000000000001,80.47,16.77000000000001,17.24598930481284,4233.96,-4.510000000000002,4.510000000000002,Healthy,39.06339234723015,Low Risk
2024-01-10,SKU_33,WH_1,SUP_9,South,28,656,9,321,0,6.19,7.48,0,0,26.5,2024,1,January,1,Wednesday,209.44,173.32000000000002,36.119999999999976,17.245989304812824,4060.6400000000003,1.5,1.5,Healthy,24.754716981132077,Low Risk
2024-01-11,SKU_33,WH_1,SUP_9,East,25,631,9,321,0,6.19,7.48,0,0,28.39,2024,1,January,1,Thursday,187.0,154.75,32.25,17.245989304812834,3905.8900000000003,-3.3900000000000006,3.3900000000000006,Healthy,22.226135963367383,Low Risk
2024-01-12,SKU_33,WH_1,SUP_9,North,30,601,9,321,0,6.19,7.48,0,0,31.04,2024,1,January,1,Friday,224.4,185.70000000000002,38.69999999999999,17.245989304812827,3720.19,-1.0399999999999991,1.0399999999999991,Healthy,19.362113402061855,Low Risk
2024-01-13,SKU_33,WH_1,SUP_9,East,17,584,9,321,0,6.19,7.48,0,0,19.32,2024,1,January,1,Saturday,127.16000000000001,105.23,21.930000000000007,17.245989304812838,3614.96,-2.3200000000000003,2.3200000000000003,Healthy,30.22774327122153,Low Risk
2024-01-14,SKU_33,WH_1,SUP_9,South,30,554,9,321,0,6.19,7.48,0,0,30.47,2024,1,January,1,Sunday,224.4,185.70000000000002,38.69999999999999,17.245989304812827,3429.26,-0.46999999999999886,0.46999999999999886,Healthy,18.181818181818183,Low Risk
2024-01-15,SKU_33,WH_1,SUP_9,West,26,528,9,321,0,6.19,7.48,0,0,25.47,2024,1,January,1,Monday,194.48000000000002,160.94,33.54000000000002,17.24598930481284,3268.32,0.5300000000000011,0.5300000000000011,Healthy,20.730270906949354,Low Risk
2024-01-16,SKU_33,WH_1,SUP_9,East,22,506,9,321,0,6.19,7.48,0,0,19.25,2024,1,January,1,Tuesday,164.56,136.18,28.379999999999995,17.24598930481283,3132.1400000000003,2.75,2.75,Healthy,26.285714285714285,Low Risk
2024-01-17,SKU_33,WH_1,SUP_9,South,25,481,9,321,0,6.19,7.48,0,0,24.51,2024,1,January,1,Wednesday,187.0,154.75,32.25,17.245989304812834,2977.3900000000003,0.48999999999999844,0.48999999999999844,Healthy,19.624643002855976,Low Risk
2024-01-18,SKU_33,WH_1,SUP_9,North,27,454,9,321,0,6.19,7.48,0,0,30.83,2024,1,January,1,Thursday,201.96,167.13000000000002,34.829999999999984,17.245989304812824,2810.26,-3.8299999999999983,3.8299999999999983,Healthy,14.725916315277328,Medium Risk
2024-01-19,SKU_33,WH_1,SUP_9,West,12,442,9,321,0,6.19,7.48,0,0,11.08,2024,1,January,1,Friday,89.76,74.28,15.480000000000004,17.245989304812838,2735.98,0.9199999999999999,0.9199999999999999,Healthy,39.891696750902526,Low Risk
2024-01-20,SKU_33,WH_1,SUP_9,West,28,414,9,321,0,6.19,7.48,1,0,28.3,2024,1,January,1,Saturday,209.44,173.32000000000002,36.119999999999976,17.245989304812824,2562.6600000000003,-0.3000000000000007,0.3000000000000007,Healthy,14.628975265017667,Medium Risk
2024-01-21,SKU_33,WH_1,SUP_9,South,35,379,9,321,0,6.19,7.48,0,0,33.93,2024,1,January,1,Sunday,261.8,216.65,45.150000000000006,17.245989304812838,2346.01,1.0700000000000003,1.0700000000000003,Healthy,11.170055997642205,Medium Risk
2024-01-22,SKU_33,WH_1,SUP_9,North,20,359,9,321,0,6.19,7.48,0,0,20.52,2024,1,January,1,Monday,149.60000000000002,123.80000000000001,25.80000000000001,17.245989304812838,2222.21,-0.5199999999999996,0.5199999999999996,Healthy,17.49512670565302,Medium Risk
2024-01-23,SKU_33,WH_1,SUP_9,North,22,337,9,321,0,6.19,7.48,0,0,22.32,2024,1,January,1,Tuesday,164.56,136.18,28.379999999999995,17.24598930481283,2086.03,-0.3200000000000003,0.3200000000000003,Healthy,15.098566308243727,Medium Risk
2024-01-24,SKU_33,WH_1,SUP_9,East,27,310,9,321,0,6.19,7.48,0,0,21.75,2024,1,January,1,Wednesday,201.96,167.13000000000002,34.829999999999984,17.245989304812824,1918.9,5.25,5.25,Reorder Required,14.25287356321839,Medium Risk
2024-01-25,SKU_33,WH_1,SUP_9,East,31,699,9,321,420,6.19,7.48,0,0,29.07,2024,1,January,1,Thursday,231.88000000000002,191.89000000000001,39.99000000000001,17.245989304812838,4326.81,1.9299999999999997,1.9299999999999997,Healthy,24.045407636738904,Low Risk
2024-01-26,SKU_33,WH_1,SUP_9,North,23,676,9,321,0,6.19,7.48,0,0,18.56,2024,1,January,1,Friday,172.04000000000002,142.37,29.670000000000016,17.24598930481284,4184.4400000000005,4.440000000000001,4.440000000000001,Healthy,36.42241379310345,Low Risk
2024-01-27,SKU_33,WH_1,SUP_9,North,23,653,9,321,0,6.19,7.48,0,0,18.95,2024,1,January,1,Saturday,172.04000000000002,142.37,29.670000000000016,17.24598930481284,4042.07,4.050000000000001,4.050000000000001,Healthy,34.459102902374674,Low Risk
2024-01-28,SKU_33,WH_1,SUP_9,East,28,625,9,321,0,6.19,7.48,0,0,26.94,2024,1,January,1,Sunday,209.44,173.32000000000002,36.119999999999976,17.245989304812824,3868.7500000000005,1.0599999999999987,1.0599999999999987,Healthy,23.199703043801037,Low Risk
2024-01-29,SKU_33,WH_1,SUP_9,East,31,594,9,321,0,6.19,7.48,0,0,32.26,2024,1,January,1,Monday,231.88000000000002,191.89000000000001,39.99000000000001,17.245989304812838,3676.86,-1.259999999999998,1.259999999999998,Healthy,18.412895226286423,Low Risk
2024-01-30,SKU_33,WH_1,SUP_9,South,18,576,9,321,0,6.19,7.48,0,0,14.74,2024,1,January,1,Tuesday,134.64000000000001,111.42,23.220000000000013,17.24598930481284,3565.44,3.26,3.26,Healthy,39.07734056987788,Low Risk
2024-01-31,SKU_33,WH_1,SUP_9,North,16,560,9,321,0,6.19,7.48,0,0,18.09,2024,1,January,1,Wednesday,119.68,99.04,20.64,17.245989304812834,3466.4,-2.09,2.09,Healthy,30.95632946379215,Low Risk
2024-02-01,SKU_33,WH_1,SUP_9,North,19,541,9,321,0,6.19,7.48,0,0,15.36,2024,2,February,1,Thursday,142.12,117.61000000000001,24.50999999999999,17.245989304812827,3348.7900000000004,3.6400000000000006,3.6400000000000006,Healthy,35.22135416666667,Low Risk
2024-02-02,SKU_33,WH_1,SUP_9,North,20,521,9,321,0,6.19,7.48,0,0,20.81,2024,2,February,1,Friday,149.60000000000002,123.80000000000001,25.80000000000001,17.245989304812838,3224.9900000000002,-0.8099999999999987,0.8099999999999987,Healthy,25.036040365209036,Low Risk
2024-02-03,SKU_33,WH_1,SUP_9,West,33,488,9,321,0,6.19,7.48,0,0,38.5,2024,2,February,1,Saturday,246.84,204.27,42.56999999999999,17.24598930481283,3020.7200000000003,-5.5,5.5,Healthy,12.675324675324676,Medium Risk
2024-02-04,SKU_33,WH_1,SUP_9,West,24,464,9,321,0,6.19,7.48,0,0,28.99,2024,2,February,1,Sunday,179.52,148.56,30.960000000000008,17.245989304812838,2872.1600000000003,-4.989999999999998,4.989999999999998,Healthy,16.0055191445326,Medium Risk
2024-02-05,SKU_33,WH_1,SUP_9,North,25,439,9,321,0,6.19,7.48,0,0,24.17,2024,2,February,1,Monday,187.0,154.75,32.25,17.245989304812834,2717.4100000000003,0.8299999999999983,0.8299999999999983,Healthy,18.163011998345056,Low Risk
2024-02-06,SKU_33,WH_1,SUP_9,South,34,405,9,321,0,6.19,7.48,0,0,37.81,2024,2,February,1,Tuesday,254.32000000000002,210.46,43.860000000000014,17.245989304812838,2506.9500000000003,-3.8100000000000023,3.8100000000000023,Healthy,10.711451996826236,Medium Risk
2024-02-07,SKU_33,WH_1,SUP_9,South,26,379,9,321,0,6.19,7.48,0,0,24.59,2024,2,February,1,Wednesday,194.48000000000002,160.94,33.54000000000002,17.24598930481284,2346.01,1.4100000000000001,1.4100000000000001,Healthy,15.41276941846279,Medium Risk
2024-02-08,SKU_33,WH_1,SUP_9,West,15,364,9,321,0,6.19,7.48,0,0,17.75,2024,2,February,1,Thursday,112.2,92.85000000000001,19.349999999999994,17.245989304812827,2253.1600000000003,-2.75,2.75,Healthy,20.507042253521128,Low Risk
2024-02-09,SKU_33,WH_1,SUP_9,West,18,346,9,321,0,6.19,7.48,0,0,17.65,2024,2,February,1,Friday,134.64000000000001,111.42,23.220000000000013,17.24598930481284,2141.7400000000002,0.3500000000000014,0.3500000000000014,Healthy,19.603399433427764,Low Risk
2024-02-10,SKU_33,WH_1,SUP_9,West,18,328,9,321,0,6.19,7.48,0,0,19.29,2024,2,February,1,Saturday,134.64000000000001,111.42,23.220000000000013,17.24598930481284,2030.3200000000002,-1.2899999999999991,1.2899999999999991,Healthy,17.00362882322447,Medium Risk
2024-02-11,SKU_33,WH_1,SUP_9,South,26,302,9,321,0,6.19,7.48,0,0,25.56,2024,2,February,1,Sunday,194.48000000000002,160.94,33.54000000000002,17.24598930481284,1869.38,0.4400000000000013,0.4400000000000013,Reorder Required,11.815336463223788,Medium Risk
2024-02-12,SKU_33,WH_1,SUP_9,North,30,689,9,321,417,6.19,7.48,0,0,26.45,2024,2,February,1,Monday,224.4,185.70000000000002,38.69999999999999,17.245989304812827,4264.91,3.5500000000000007,3.5500000000000007,Healthy,26.049149338374292,Low Risk
2024-02-13,SKU_33,WH_1,SUP_9,South,33,656,9,321,0,6.19,7.48,0,0,31.62,2024,2,February,1,Tuesday,246.84,204.27,42.56999999999999,17.24598930481283,4060.6400000000003,1.379999999999999,1.379999999999999,Healthy,20.746363061353573,Low Risk
2024-02-14,SKU_33,WH_1,SUP_9,North,23,633,9,321,0,6.19,7.48,0,0,26.15,2024,2,February,1,Wednesday,172.04000000000002,142.37,29.670000000000016,17.24598930481284,3918.2700000000004,-3.1499999999999986,3.1499999999999986,Healthy,24.206500956022946,Low Risk
2024-02-15,SKU_33,WH_1,SUP_9,West,25,608,9,321,0,6.19,7.48,0,0,24.09,2024,2,February,1,Thursday,187.0,154.75,32.25,17.245989304812834,3763.5200000000004,0.9100000000000001,0.9100000000000001,Healthy,25.238688252386883,Low Risk
2024-02-16,SKU_33,WH_1,SUP_9,North,27,581,9,321,0,6.19,7.48,0,0,29.27,2024,2,February,1,Friday,201.96,167.13000000000002,34.829999999999984,17.245989304812824,3596.3900000000003,-2.2699999999999996,2.2699999999999996,Healthy,19.84967543559959,Low Risk
2024-02-17,SKU_33,WH_1,SUP_9,South,19,562,9,321,0,6.19,7.48,0,0,21.7,2024,2,February,1,Saturday,142.12,117.61000000000001,24.50999999999999,17.245989304812827,3478.78,-2.6999999999999993,2.6999999999999993,Healthy,25.898617511520737,Low Risk
2024-02-18,SKU_33,WH_1,SUP_9,East,28,534,9,321,0,6.19,7.48,0,0,32.39,2024,2,February,1,Sunday,209.44,173.32000000000002,36.119999999999976,17.245989304812824,3305.46,-4.390000000000001,4.390000000000001,Healthy,16.48656992899043,Medium Risk
2024-02-19,SKU_33,WH_1,SUP_9,West,31,503,9,321,0,6.19,7.48,0,0,32.06,2024,2,February,1,Monday,231.88000000000002,191.89000000000001,39.99000000000001,17.245989304812838,3113.57,-1.0600000000000023,1.0600000000000023,Healthy,15.689332501559575,Medium Risk
2024-02-20,SKU_33,WH_1,SUP_9,West,23,480,9,321,0,6.19,7.48,0,0,21.39,2024,2,February,1,Tuesday,172.04000000000002,142.37,29.670000000000016,17.24598930481284,2971.2000000000003,1.6099999999999994,1.6099999999999994,Healthy,22.44039270687237,Low Risk
2024-02-21,SKU_33,WH_1,SUP_9,East,35,445,9,321,0,6.19,7.48,0,0,36.21,2024,2,February,1,Wednesday,261.8,216.65,45.150000000000006,17.245989304812838,2754.55,-1.2100000000000009,1.2100000000000009,Healthy,12.289422811378072,Medium Risk
2024-02-22,SKU_33,WH_1,SUP_9,West,28,417,9,321,0,6.19,7.48,0,0,24.85,2024,2,February,1,Thursday,209.44,173.32000000000002,36.119999999999976,17.245989304812824,2581.23,3.1499999999999986,3.1499999999999986,Healthy,16.780684104627767,Medium Risk
2024-02-23,SKU_33,WH_1,SUP_9,North,27,390,9,321,0,6.19,7.48,0,0,32.54,2024,2,February,1,Friday,201.96,167.13000000000002,34.829999999999984,17.245989304812824,2414.1000000000004,-5.539999999999999,5.539999999999999,Healthy,11.985248924400738,Medium Risk
2024-02-24,SKU_33,WH_1,SUP_9,North,29,361,9,321,0,6.19,7.48,0,0,24.73,2024,2,February,1,Saturday,216.92000000000002,179.51000000000002,37.41,17.24598930481283,2234.59,4.27,4.27,Healthy,14.59765467044076,Medium Risk
2024-02-25,SKU_33,WH_1,SUP_9,East,13,348,9,321,0,6.19,7.48,0,0,10.81,2024,2,February,1,Sunday,97.24000000000001,80.47,16.77000000000001,17.24598930481284,2154.1200000000003,2.1899999999999995,2.1899999999999995,Healthy,32.19241443108233,Low Risk
2024-02-26,SKU_33,WH_1,SUP_9,South,25,323,9,321,0,6.19,7.48,0,0,31.22,2024,2,February,1,Monday,187.0,154.75,32.25,17.245989304812834,1999.3700000000001,-6.219999999999999,6.219999999999999,Healthy,10.345932094811019,Medium Risk
2024-02-27,SKU_33,WH_1,SUP_9,West,36,287,9,321,0,6.19,7.48,1,0,37.48,2024,2,February,1,Tuesday,269.28000000000003,222.84,46.440000000000026,17.24598930481284,1776.5300000000002,-1.4799999999999969,1.4799999999999969,Reorder Required,7.657417289220918,High Risk
2024-02-28,SKU_33,WH_1,SUP_9,North,29,467,9,321,209,6.19,7.48,0,0,26.3,2024,2,February,1,Wednesday,216.92000000000002,179.51000000000002,37.41,17.24598930481283,2890.73,2.6999999999999993,2.6999999999999993,Healthy,17.756653992395435,Medium Risk
2024-02-29,SKU_33,WH_1,SUP_9,North,24,443,9,321,0,6.19,7.48,0,0,31.17,2024,2,February,1,Thursday,179.52,148.56,30.960000000000008,17.245989304812838,2742.17,-7.170000000000002,7.170000000000002,Healthy,14.21238370227783,Medium Risk
2024-03-01,SKU_33,WH_1,SUP_9,East,31,412,9,321,0,6.19,7.48,0,0,34.69,2024,3,March,1,Friday,231.88000000000002,191.89000000000001,39.99000000000001,17.245989304812838,2550.28,-3.6899999999999977,3.6899999999999977,Healthy,11.876621504756415,Medium Risk
2024-03-02,SKU_33,WH_1,SUP_9,West,35,377,9,321,0,6.19,7.48,1,0,36.93,2024,3,March,1,Saturday,261.8,216.65,45.150000000000006,17.245989304812838,2333.63,-1.9299999999999997,1.9299999999999997,Healthy,10.208502572434336,Medium Risk
2024-03-03,SKU_33,WH_1,SUP_9,East,27,350,9,321,0,6.19,7.48,0,0,29.21,2024,3,March,1,Sunday,201.96,167.13000000000002,34.829999999999984,17.245989304812824,2166.5,-2.210000000000001,2.210000000000001,Healthy,11.982197877439233,Medium Risk
2024-03-04,SKU_33,WH_1,SUP_9,North,28,322,9,321,0,6.19,7.48,0,0,30.63,2024,3,March,1,Monday,209.44,173.32000000000002,36.119999999999976,17.245989304812824,1993.18,-2.629999999999999,2.629999999999999,Healthy,10.512569376428338,Medium Risk
2024-03-05,SKU_33,WH_1,SUP_9,West,36,286,9,321,0,6.19,7.48,0,0,34.21,2024,3,March,1,Tuesday,269.28000000000003,222.84,46.440000000000026,17.24598930481284,1770.3400000000001,1.7899999999999991,1.7899999999999991,Reorder Required,8.360128617363344,High Risk
2024-03-06,SKU_33,WH_1,SUP_9,North,28,536,9,321,278,6.19,7.48,0,0,30.17,2024,3,March,1,Wednesday,209.44,173.32000000000002,36.119999999999976,17.245989304812824,3317.84,-2.1700000000000017,2.1700000000000017,Healthy,17.765992707988065,Medium Risk
2024-03-07,SKU_33,WH_1,SUP_9,West,32,504,9,321,0,6.19,7.48,0,0,30.22,2024,3,March,1,Thursday,239.36,198.08,41.28,17.245989304812834,3119.76,1.7800000000000011,1.7800000000000011,Healthy,16.67769688947717,Medium Risk
2024-03-08,SKU_33,WH_1,SUP_9,West,27,477,9,321,0,6.19,7.48,0,0,32.17,2024,3,March,1,Friday,201.96,167.13000000000002,34.829999999999984,17.245989304812824,2952.63,-5.170000000000002,5.170000000000002,Healthy,14.827479017718371,Medium Risk
2024-03-09,SKU_33,WH_1,SUP_9,East,32,445,9,321,0,6.19,7.48,0,0,29.73,2024,3,March,1,Saturday,239.36,198.08,41.28,17.245989304812834,2754.55,2.2699999999999996,2.2699999999999996,Healthy,14.968045745038681,Medium Risk
2024-03-10,SKU_33,WH_1,SUP_9,West,31,414,9,321,0,6.19,7.48,0,0,29.12,2024,3,March,1,Sunday,231.88000000000002,191.89000000000001,39.99000000000001,17.245989304812838,2562.6600000000003,1.879999999999999,1.879999999999999,Healthy,14.217032967032967,Medium Risk
2024-03-11,SKU_33,WH_1,SUP_9,North,27,387,9,321,0,6.19,7.48,0,0,29.16,2024,3,March,1,Monday,201.96,167.13000000000002,34.829999999999984,17.245989304812824,2395.53,-2.16,2.16,Healthy,13.271604938271604,Medium Risk
2024-03-12,SKU_33,WH_1,SUP_9,West,31,356,9,321,0,6.19,7.48,0,0,29.02,2024,3,March,1,Tuesday,231.88000000000002,191.89000000000001,39.99000000000001,17.245989304812838,2203.6400000000003,1.9800000000000004,1.9800000000000004,Healthy,12.267401791867677,Medium Risk
2024-03-13,SKU_33,WH_1,SUP_9,South,32,324,9,321,0,6.19,7.48,0,0,31.06,2024,3,March,1,Wednesday,239.36,198.08,41.28,17.245989304812834,2005.5600000000002,0.9400000000000013,0.9400000000000013,Healthy,10.431423052157117,Medium Risk
2024-03-14,SKU_33,WH_1,SUP_9,South,27,297,9,321,0,6.19,7.48,0,0,31.62,2024,3,March,1,Thursday,201.96,167.13000000000002,34.829999999999984,17.245989304812824,1838.43,-4.620000000000001,4.620000000000001,Reorder Required,9.392789373814042,Medium Risk
2024-03-15,SKU_33,WH_1,SUP_9,West,30,724,9,321,457,6.19,7.48,0,0,30.33,2024,3,March,1,Friday,224.4,185.70000000000002,38.69999999999999,17.245989304812827,4481.56,-0.3299999999999983,0.3299999999999983,Healthy,23.87075502802506,Low Risk
2024-03-16,SKU_33,WH_1,SUP_9,East,29,695,9,321,0,6.19,7.48,0,0,30.68,2024,3,March,1,Saturday,216.92000000000002,179.51000000000002,37.41,17.24598930481283,4302.05,-1.6799999999999997,1.6799999999999997,Healthy,22.653194263363755,Low Risk
2024-03-17,SKU_33,WH_1,SUP_9,West,33,662,9,321,0,6.19,7.48,0,0,36.28,2024,3,March,1,Sunday,246.84,204.27,42.56999999999999,17.24598930481283,4097.780000000001,-3.280000000000001,3.280000000000001,Healthy,18.24696802646086,Low Risk
2024-03-18,SKU_33,WH_1,SUP_9,South,34,628,9,321,0,6.19,7.48,0,0,31.61,2024,3,March,1,Monday,254.32000000000002,210.46,43.860000000000014,17.245989304812838,3887.32,2.3900000000000006,2.3900000000000006,Healthy,19.86713065485606,Low Risk
2024-03-19,SKU_33,WH_1,SUP_9,South,19,609,9,321,0,6.19,7.48,0,0,16.03,2024,3,March,1,Tuesday,142.12,117.61000000000001,24.50999999999999,17.245989304812827,3769.71,2.969999999999999,2.969999999999999,Healthy,37.99126637554585,Low Risk
2024-03-20,SKU_33,WH_1,SUP_9,South,32,577,9,321,0,6.19,7.48,1,0,29.0,2024,3,March,1,Wednesday,239.36,198.08,41.28,17.245989304812834,3571.63,3.0,3.0,Healthy,19.896551724137932,Low Risk
2024-03-21,SKU_33,WH_1,SUP_9,North,31,546,9,321,0,6.19,7.48,0,0,31.69,2024,3,March,1,Thursday,231.88000000000002,191.89000000000001,39.99000000000001,17.245989304812838,3379.7400000000002,-0.6900000000000013,0.6900000000000013,Healthy,17.22940990848848,Medium Risk
2024-03-22,SKU_33,WH_1,SUP_9,North,49,497,9,321,0,6.19,7.48,1,0,50.73,2024,3,March,1,Friday,366.52000000000004,303.31,63.210000000000036,17.24598930481284,3076.4300000000003,-1.7299999999999969,1.7299999999999969,Healthy,9.796964320914647,Medium Risk
2024-03-23,SKU_33,WH_1,SUP_9,North,31,466,9,321,0,6.19,7.48,0,0,28.49,2024,3,March,1,Saturday,231.88000000000002,191.89000000000001,39.99000000000001,17.245989304812838,2884.54,2.5100000000000016,2.5100000000000016,Healthy,16.356616356616357,Medium Risk
2024-03-24,SKU_33,WH_1,SUP_9,East,39,427,9,321,0,6.19,7.48,0,0,39.96,2024,3,March,1,Sunday,291.72,241.41000000000003,50.31,17.245989304812834,2643.13,-0.9600000000000009,0.9600000000000009,Healthy,10.685685685685685,Medium Risk
2024-03-25,SKU_33,WH_1,SUP_9,South,29,398,9,321,0,6.19,7.48,0,0,31.86,2024,3,March,1,Monday,216.92000000000002,179.51000000000002,37.41,17.24598930481283,2463.6200000000003,-2.8599999999999994,2.8599999999999994,Healthy,12.492153170119272,Medium Risk
2024-03-26,SKU_33,WH_1,SUP_9,South,25,373,9,321,0,6.19,7.48,0,0,25.02,2024,3,March,1,Tuesday,187.0,154.75,32.25,17.245989304812834,2308.8700000000003,-0.019999999999999574,0.019999999999999574,Healthy,14.908073541167067,Medium Risk
2024-03-27,SKU_33,WH_1,SUP_9,West,28,345,9,321,0,6.19,7.48,0,0,30.62,2024,3,March,1,Wednesday,209.44,173.32000000000002,36.119999999999976,17.245989304812824,2135.55,-2.620000000000001,2.620000000000001,Healthy,11.267145656433703,Medium Risk
2024-03-28,SKU_33,WH_1,SUP_9,West,50,295,9,321,0,6.19,7.48,1,0,51.82,2024,3,March,1,Thursday,374.0,309.5,64.5,17.245989304812834,1826.0500000000002,-1.8200000000000003,1.8200000000000003,Reorder Required,5.692782709378618,High Risk
2024-03-29,SKU_33,WH_1,SUP_9,North,28,743,9,321,476,6.19,7.48,1,0,19.42,2024,3,March,1,Friday,209.44,173.32000000000002,36.119999999999976,17.245989304812824,4599.17,8.579999999999998,8.579999999999998,Healthy,38.25952626158599,Low Risk
2024-03-30,SKU_33,WH_1,SUP_9,South,20,723,9,321,0,6.19,7.48,0,0,15.61,2024,3,March,1,Saturday,149.60000000000002,123.80000000000001,25.80000000000001,17.245989304812838,4475.37,4.390000000000001,4.390000000000001,Healthy,46.31646380525304,Low Risk
2024-03-31,SKU_33,WH_1,SUP_9,North,33,690,9,321,0,6.19,7.48,0,0,27.75,2024,3,March,1,Sunday,246.84,204.27,42.56999999999999,17.24598930481283,4271.1,5.25,5.25,Healthy,24.864864864864863,Low Risk
2024-04-01,SKU_33,WH_1,SUP_9,South,30,660,9,321,0,6.19,7.48,0,0,29.89,2024,4,April,2,Monday,224.4,185.70000000000002,38.69999999999999,17.245989304812827,4085.4,0.10999999999999943,0.10999999999999943,Healthy,22.080963532954165,Low Risk
2024-04-02,SKU_33,WH_1,SUP_9,South,35,625,9,321,0,6.19,7.48,0,0,35.07,2024,4,April,2,Tuesday,261.8,216.65,45.150000000000006,17.245989304812838,3868.7500000000005,-0.07000000000000028,0.07000000000000028,Healthy,17.821499857428,Medium Risk
2024-04-03,SKU_33,WH_1,SUP_9,North,31,594,9,321,0,6.19,7.48,0,0,35.76,2024,4,April,2,Wednesday,231.88000000000002,191.89000000000001,39.99000000000001,17.245989304812838,3676.86,-4.759999999999998,4.759999999999998,Healthy,16.610738255033556,Medium Risk
2024-04-04,SKU_33,WH_1,SUP_9,South,24,570,9,321,0,6.19,7.48,0,0,19.82,2024,4,April,2,Thursday,179.52,148.56,30.960000000000008,17.245989304812838,3528.3,4.18,4.18,Healthy,28.75882946518668,Low Risk
2024-04-05,SKU_33,WH_1,SUP_9,East,36,534,9,321,0,6.19,7.48,0,0,36.89,2024,4,April,2,Friday,269.28000000000003,222.84,46.440000000000026,17.24598930481284,3305.46,-0.8900000000000006,0.8900000000000006,Healthy,14.475467606397398,Medium Risk
